revenue
1085
0
0
0
480
485
1055
295
0
0
1775
1235
2525
1830
600
0
0
3185
3470
1415
760
2440
500
0
5225
3485
1740
2760
845
80
0
5975
5275
3530
6260
3280
320
80
280
4280
4400
3545
3015
80
240
4730
4445
4990
5265
3165
480
120
3450
3890
3465
2900
3020
120
80
4810
5195
5350
5825
4590
120
200
2065
2440
965
1675
2095
0
0
2280
3155
1835
2055
1415
0
0
2235
1455
40
0
175
0
0
640
280
0
200
675
0
0
600
1285
2915
3250
2330
0
0
120
11680
14230
7940
8460
0
0
7980
7530
10330
10285
8705
0
40
14530
7245
13895
7675
11035
0
0
12715
6200
13900
6115
6535
0
0
10665
5390
13060
5035
6835
0
0
12420
5680
13205
11115
8085
0
40
10220
10775
10365
7670
5975
0
0
5920
8490
7735
8060
5900
1080
200
10505
7115
11420
10185
8595
880
280
12230
9855
12045
10840
5520
0
80
8590
8085
7950
8285
7225
40
40
10290
6990
4935
0
40
320
120
11640
8035
9745
9300
8190
880
480
8505
8680
5105
6510
4715
1560
120
6370
3970
2085
0
0
200
0
810
280
360
40
0
0
0
0
0
0
0
0
0
0
610
440
1480
160
1085
0
0
355
80
80
55
0
0
0
0
160
900
855
590
40
0
315
275
120
0
630
0
0
0
150
0
0
0
0
0
1310
2640
2500
400
1290
0
0
10010
8565
6400
7605
5625
0
0
11385
8005
735
0
2590
0
0
6670
10190
6485
9890
6925
0
0
6895
8225
5660
5650
4745
0
0
1495
3585
155
0
270
0
0
6630
6865
6265
10440
1825
0
0
5565
7085
5475
7600
4305
0
0
6500
8680
5820
7375
3280
0
0
5890
9015
3815
8865
4950
0
0
5080
9015
4030
4570
3240
0
0
4850
2630
4535
5690
810
0
0
2045
6740
3590
7700
5085
0
0
1460
705
0
0
0
0
0
40
4910
6660
4460
1645
0
0
560
1365
525
135
440
0
0
0
2180
1665
945
475
0
0
5835
9550
7280
3100
770
0
0
5500
6875
945
3210
0
0
0
4565
5250
5510
2315
2290
0
0
7220
5345
5390
3195
2595
0
0
0
2435
3480
3520
3455
0
0
3265
5755
3715
5465
1850
0
0
5780
7280
3450
4755
3385
0
0
4355
7195
6200
3735
2505
0
0
5450
7230
5615
4690
3765
0
0
4935
3070
4620
3080
1365
0
0
5165
2085
4535
2665
0
0
0
810
685
2400
4180
5285
0
0
6805
8860
9425
7510
5535
0
0
0
13445
10650
11610
11710
0
0
14065
10375
7630
13350
9050
0
0
12125
13585
12460
12540
11445
0
0
13805
12565
8230
8455
55
0
0
11730
10275
7880
5915
6390
0
0
10435
12030
7975
5655
6710
0
0
8415
9895
6670
10425
7065
0
0
5525
11780
7415
9105
5120
0
0
5680
5470
8185
7775
3635
0
0
6530
6870
4545
9390
4300
0
0
5460
7385
7880
8205
6490
0
0
6140
6355
745
0
0
0
0
6065
10080
7565
9385
8700
0
0
4940
10190
8860
3315
6730
1010
0
7245
5675
1765
130
3685
0
0
2480
2730
575
0
0
0
0
0
0
0
0
0
0
0
115
220
165
120
200
0
0
0
0
75
0
0
0
0
0
715
1475
2475
3555
0
0
5320
3825
4195
5870
4420
0
0
2290
0
0
0
0
0
0
7110
9115
9710
12880
8095
0
0
9625
11245
12510
9880
9750
0
0
11625
12225
9930
5580
7795
220
0
9050
7920
9330
4860
6015
0
0
8275
13975
10985
9670
5280
0
0
1015
110
0
0
0
0
0
8180
4320
7750
7130
75
0
0
7340
7680
8080
7825
4690
0
0
6760
7155
6890
4275
5650
0
0
8880
7125
7855
6850
4295
0
0
6745
8300
7380
7935
6510
0
0
1565
635
0
0
0
0
0
8435
6625
8170
5780
205
0
0
7740
3835
1975
440
2335
0
0
560
0
185
1375
1270
0
0
1380
3985
1140
480
910
0
0
0
2275
4205
3225
2960
0
0
7435
6355
3395
6445
1810
0
0
4190
4330
1365
5645
1525
0
0
0
2505
5410
5380
3725
0
0
2625
3615
2145
2835
2065
0
40
0
0
2820
3570
1795
0
0
3925
4520
240
1840
1180
0
0
3200
2560
4930
4555
2930
0
0
4255
3095
3960
4980
2270
0
0
2510
1385
2595
3020
665
0
0
2435
640
1525
1930
560
0
0
940
2835
2150
0
0
0
0
4425
6580
4525
2995
5085
0
0
6095
11380
7225
11780
6430
0
0
0
7885
15690
9905
5160
0
0
11120
9290
6595
8240
2985
0
0
7730
8310
7500
8150
5205
0
0
7600
4375
6620
9110
2825
0
0
7260
7305
5585
1075
0
0
0
4155
5465
8920
7545
4895
0
0
3190
6650
3830
8535
5455
0
0
4775
8025
7390
5745
4100
0
0
4100
7140
7565
7465
5535
0
0
5115
6865
5125
6620
2950
150
0
5445
7410
8625
6255
4755
0
0
4465
4305
1100
0
0
0
0
5400
4285
3410
6415
5895
0
0
4295
3730
3920
7520
3040
100
0
4340
5200
1410
0
240
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1230
1715
1630
2015
0
0
1590
2525
2580
2125
355
0
0
0
1475
1825
3455
850
0
0
3120
3145
3195
3195
2340
0
0
8955
6475
11945
9310
4675
0
0
14150
9710
7750
12090
3900
0
0
7680
8120
7230
4550
5495
0
0
7445
8945
7860
9330
5395
0
0
11245
6050
6870
8290
4855
